elapsed_s,value,temp,kind
864.999,5549797,33.4,raw
865.069,5549795,33.4,raw
865.263,5549795,33.4,raw
865.333,5549797,33.4,raw
865.529,5549801,33.4,raw
865.601,5549805,33.4,raw
865.796,5549812,33.4,raw
865.866,5549821,33.4,raw
866.059,5549829,33.4,raw
866.129,5549834,33.4,raw
866.324,5549839,33.4,raw
866.396,5549841,33.4,raw
866.592,5549841,33.4,raw
866.662,5549841,33.4,raw
866.856,5549842,33.4,raw
866.926,5549844,33.4,raw
867.119,5549846,33.4,raw
867.189,5549849,33.4,raw
867.387,5549853,33.4,raw
867.458,5549853,33.4,raw
867.653,5549850,33.4,raw
867.723,5549846,33.4,raw
867.916,5549841,33.4,raw
867.986,5549836,33.4,raw
868.180,5549833,33.4,raw
868.253,5549834,33.4,raw
868.449,5549837,33.4,raw
868.519,5549841,33.4,raw
868.713,5549847,33.4,raw
868.782,5549852,33.4,raw
868.977,5549855,33.4,raw
869.047,5549855,33.4,raw
869.243,5549853,33.4,raw
869.315,5549848,33.4,raw
869.509,5549844,33.4,raw
869.579,5549840,33.4,raw
869.773,5549836,33.4,raw
869.843,5549833,33.4,raw
870.037,5549829,33.4,raw
870.110,5549821,33.4,raw
870.307,5549815,33.4,raw
870.376,5549812,33.4,raw
870.570,5549810,33.4,raw
870.640,5549809,33.4,raw
870.833,5549809,33.4,raw
870.904,5549812,33.4,raw
871.101,5549815,33.4,raw
871.172,5549819,33.4,raw
871.366,5549821,33.4,raw
871.436,5549822,33.4,raw
871.630,5549821,33.4,raw
871.700,5549821,33.4,raw
871.894,5549821,33.4,raw
871.966,5549817,33.4,raw
872.162,5549809,33.4,raw
872.232,5549801,33.4,raw
872.426,5549796,33.4,raw
872.496,5549789,33.4,raw
872.690,5549784,33.4,raw
872.761,5549780,33.4,raw
872.957,5549777,33.4,raw
873.029,5549774,33.4,raw
873.224,5549773,33.4,raw
873.294,5549776,33.4,raw
873.487,5549783,33.4,raw
873.557,5549793,33.4,raw
873.751,5549801,33.4,raw
873.824,5549808,33.4,raw
874.020,5549813,33.4,raw
874.089,5549815,33.4,raw
874.283,5549816,33.4,raw
874.354,5549818,33.4,raw
874.547,5549819,33.4,raw
874.617,5549819,33.4,raw
874.814,5549819,33.4,raw
874.886,5549821,33.4,raw
875.080,5549822,33.4,raw
875.150,5549821,33.4,raw
875.344,5549818,33.4,raw
875.414,5549811,33.4,raw
875.607,5549803,33.4,raw
875.681,5549794,33.4,raw
875.876,5549786,33.4,raw
875.947,5549779,33.4,raw
876.140,5549776,33.4,raw
876.210,5549778,33.4,raw
876.404,5549783,33.4,raw
876.474,5549787,33.4,raw
876.671,5549787,33.4,raw
876.743,5549785,33.4,raw
876.936,5549782,33.4,raw
877.007,5549780,33.4,raw
877.201,5549780,33.4,raw
877.271,5549782,33.4,raw
877.465,5549786,33.4,raw
877.537,5549789,33.4,raw
877.733,5549789,33.4,raw
877.803,5549785,33.4,raw
877.997,5549779,33.4,raw
878.067,5549774,33.4,raw
878.261,5549770,33.4,raw
878.332,5549769,33.4,raw
878.528,5549769,33.4,raw
878.599,5549769,33.4,raw
878.794,5549769,33.4,raw
878.863,5549768,33.4,raw
879.058,5549767,33.4,raw
879.127,5549764,33.4,raw
879.322,5549761,33.4,raw
879.394,5549757,33.4,raw
879.590,5549754,33.4,raw
879.660,5549753,33.4,raw
879.854,5549755,33.4,raw
879.924,5549758,33.4,raw
880.118,5549764,33.4,raw
880.188,5549771,33.4,raw
880.385,5549779,33.4,raw
880.456,5549787,33.4,raw
880.650,5549796,33.4,raw
880.720,5549804,33.4,raw
880.915,5549813,33.4,raw
880.984,5549821,33.4,raw
881.178,5549825,33.4,raw
881.251,5549825,33.4,raw
881.447,5549819,33.4,raw
881.517,5549807,33.4,raw
881.711,5549792,33.4,raw
881.782,5549776,33.4,raw
881.974,5549764,33.4,raw
882.045,5549757,33.4,raw
882.241,5549753,33.4,raw
882.313,5549750,33.4,raw
882.507,5549747,33.4,raw
882.577,5549742,33.4,raw
882.771,5549736,33.4,raw
882.841,5549732,33.4,raw
883.035,5549729,33.4,raw
883.108,5549726,33.4,raw
883.304,5549723,33.4,raw
883.374,5549720,33.4,raw
883.567,5549716,33.4,raw
883.637,5549711,33.4,raw
883.832,5549707,33.4,raw
883.902,5549704,33.4,raw
884.098,5549700,33.4,raw
884.170,5549697,33.4,raw
884.365,5549693,33.4,raw
884.434,5549687,33.4,raw
884.628,5549681,33.4,raw
884.698,5549675,33.4,raw
884.892,5549669,33.4,raw
884.965,5549664,33.4,raw
885.160,5549659,33.4,raw
885.231,5549654,33.4,raw
885.424,5549652,33.4,raw
885.495,5549653,33.4,raw
885.688,5549656,33.4,raw
885.759,5549658,33.4,raw
885.955,5549660,33.4,raw
886.027,5549661,33.4,raw
886.222,5549660,33.4,raw
886.291,5549657,33.4,raw
886.485,5549654,33.4,raw
886.555,5549651,33.4,raw
886.748,5549649,33.4,raw
886.822,5549652,33.4,raw
887.018,5549661,33.4,raw
887.087,5549674,33.4,raw
887.281,5549691,33.4,raw
887.352,5549711,33.4,raw
887.545,5549736,33.4,raw
887.615,5549766,33.4,raw
887.812,5549799,33.4,raw
887.884,5549835,33.4,raw
888.078,5549873,33.4,raw
888.148,5549910,33.4,raw
888.342,5549947,33.4,raw
888.412,5549982,33.4,raw
888.606,5550016,33.4,raw
888.678,5550048,33.4,raw
888.875,5550079,33.4,raw
888.944,5550109,33.4,raw
889.138,5550141,33.4,raw
889.208,5550173,33.4,raw
889.402,5550205,33.4,raw
889.472,5550237,33.4,raw
889.669,5550269,33.4,raw
889.742,5550301,33.4,raw
889.935,5550333,33.4,raw
890.004,5550367,33.4,raw
890.198,5550403,33.4,raw
890.269,5550438,33.4,raw
890.462,5550476,33.4,raw
890.536,5550515,33.4,raw
890.731,5550553,33.4,raw
890.802,5550590,33.4,raw
890.995,5550624,33.4,raw
891.065,5550649,33.4,raw
891.259,5550658,33.4,raw
891.328,5550653,33.4,raw
891.526,5550639,33.4,raw
891.597,5550617,33.4,raw
891.791,5550589,33.4,raw
891.862,5550555,33.4,raw
892.055,5550525,33.4,raw
892.125,5550496,33.4,raw
892.319,5550470,33.4,raw
892.392,5550446,33.4,raw
892.588,5550426,33.4,raw
892.658,5550411,33.4,raw
892.852,5550401,33.4,raw
892.922,5550395,33.4,raw
893.116,5550391,33.4,raw
893.186,5550388,33.4,raw
893.383,5550383,33.4,raw
893.455,5550378,33.4,raw
893.648,5550374,33.4,raw
893.719,5550369,33.4,raw
893.912,5550364,33.4,raw
893.983,5550359,33.4,raw
894.176,5550353,33.4,raw
894.249,5550346,33.4,raw
894.445,5550340,33.4,raw
894.515,5550333,33.4,raw
894.709,5550324,33.4,raw
894.779,5550314,33.4,raw
894.972,5550305,33.4,raw
895.042,5550295,33.4,raw
895.239,5550286,33.4,raw
895.312,5550277,33.4,raw
895.506,5550279,33.4,raw
895.575,5550289,33.4,raw
895.769,5550301,33.4,raw
895.840,5550314,33.4,raw
896.033,5550328,33.4,raw
896.106,5550341,33.4,raw
896.303,5550354,33.4,raw
896.372,5550366,33.4,raw
896.565,5550377,33.4,raw
896.636,5550387,33.4,raw
896.830,5550394,33.4,raw
896.900,5550397,33.4,raw
897.096,5550397,33.4,raw
897.169,5550393,33.4,raw
897.363,5550387,33.4,raw
897.432,5550381,33.4,raw
897.626,5550376,33.4,raw
897.696,5550372,33.4,raw
897.889,5550372,33.4,raw
897.963,5550374,33.4,raw
898.158,5550379,33.4,raw
898.228,5550386,33.4,raw
898.423,5550395,33.4,raw
898.493,5550404,33.4,raw
898.686,5550414,33.4,raw
898.757,5550425,33.4,raw
898.954,5550437,33.4,raw
899.025,5550449,33.4,raw
899.219,5550462,33.4,raw
899.290,5550476,33.4,raw
899.483,5550492,33.4,raw
899.553,5550512,33.4,raw
899.747,5550530,33.4,raw
899.820,5550548,33.4,raw
900.015,5550569,33.4,raw
